customer_id,churn_probability,actual_churn,intervention_strategy,seniorcitizen,tenure,monthlycharges,totalcharges,gender_Male,partner_Yes,dependents_Yes,phoneservice_Yes,multiplelines_No phone service,multiplelines_Yes,internetservice_Fiber optic,internetservice_No,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No internet service,techsupport_Yes,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No internet service,streamingmovies_Yes,contract_One year,contract_Two year,paperlessbilling_Yes,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
3466-WAESX,0.5699164930415167,0,Tier 2 - Medium Risk (Pop-up Promo),0,16,69.1,1083.7,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
9700-ISPUP,0.5580643986070084,0,Tier 2 - Medium Risk (Pop-up Promo),0,10,65.5,616.9,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
7669-LCRSD,0.5728450697730206,0,Tier 2 - Medium Risk (Pop-up Promo),0,12,56.3,628.65,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1848-LBZHY,0.5020847508027172,0,Tier 2 - Medium Risk (Pop-up Promo),0,7,50.3,355.1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0096-BXERS,0.6834382471909977,0,Tier 2 - Medium Risk (Pop-up Promo),0,6,50.35,314.55,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8158-WPEZG,0.661099222103982,0,Tier 2 - Medium Risk (Pop-up Promo),0,11,35.65,425.1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
7663-RGWBC,0.6802803996211394,1,Tier 2 - Medium Risk (Pop-up Promo),0,1,44.15,44.15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6845-RGTYS,0.618803952548292,1,Tier 2 - Medium Risk (Pop-up Promo),0,47,98.75,4533.7,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
2257-BOVXD,0.5788526492805838,0,Tier 2 - Medium Risk (Pop-up Promo),0,14,66.6,979.5,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
7054-LGEQW,0.5808215839582916,1,Tier 2 - Medium Risk (Pop-up Promo),0,1,45.95,45.95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3594-KADLU,0.5166950868540509,0,Tier 2 - Medium Risk (Pop-up Promo),0,3,35.1,101.1,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6429-SHBCB,0.6316795751215882,0,Tier 2 - Medium Risk (Pop-up Promo),0,19,69.6,1394.55,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2960-NKRSO,0.6455864731995525,0,Tier 2 - Medium Risk (Pop-up Promo),0,24,85.95,2107.15,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
4396-KLSEH,0.5292501916637313,0,Tier 2 - Medium Risk (Pop-up Promo),0,4,19.85,63.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
2770-NSVDG,0.5791566257728727,0,Tier 2 - Medium Risk (Pop-up Promo),0,24,29.1,688.0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8280-MQRQN,0.652373785012782,1,Tier 2 - Medium Risk (Pop-up Promo),0,1,50.45,50.45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
8623-ULFNQ,0.6098818158976118,0,Tier 2 - Medium Risk (Pop-up Promo),1,26,66.05,1652.4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
9822-WMWVG,0.5605364399173518,0,Tier 2 - Medium Risk (Pop-up Promo),0,41,106.5,4282.4,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
1895-QTKDO,0.58485820299925,0,Tier 2 - Medium Risk (Pop-up Promo),0,1,43.95,43.95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2480-SQIOB,0.6037445234026668,0,Tier 2 - Medium Risk (Pop-up Promo),0,4,44.8,169.65,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4993-JCRGJ,0.6570676953568877,0,Tier 2 - Medium Risk (Pop-up Promo),0,26,84.3,2281.6,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
3018-TFTSU,0.5573404318957815,1,Tier 2 - Medium Risk (Pop-up Promo),0,12,81.7,858.6,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1575-KRZZE,0.501883719072402,0,Tier 2 - Medium Risk (Pop-up Promo),0,4,55.2,220.65,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9327-QSDED,0.5433145215265545,0,Tier 2 - Medium Risk (Pop-up Promo),0,8,43.55,335.4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2432-TFSMK,0.660763346089956,0,Tier 2 - Medium Risk (Pop-up Promo),0,18,89.6,1633.0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
1942-OQFRW,0.6843122184974484,0,Tier 2 - Medium Risk (Pop-up Promo),0,1,44.0,44.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2391-SOORI,0.5012151839922506,1,Tier 2 - Medium Risk (Pop-up Promo),0,4,49.35,219.65,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3374-LXDEV,0.6959044006149324,1,Tier 2 - Medium Risk (Pop-up Promo),0,13,89.4,1132.35,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
9481-SFCQY,0.5354625973905103,0,Tier 2 - Medium Risk (Pop-up Promo),0,14,59.8,824.85,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
2828-SLQPF,0.500898062526918,0,Tier 2 - Medium Risk (Pop-up Promo),0,19,45.0,865.85,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9732-KPKBW,0.5817038123412192,1,Tier 2 - Medium Risk (Pop-up Promo),0,1,53.95,53.95,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2277-VWCNI,0.6631470885678826,0,Tier 2 - Medium Risk (Pop-up Promo),1,4,48.75,179.85,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5461-QKNTN,0.6966323828376044,0,Tier 2 - Medium Risk (Pop-up Promo),1,43,94.3,3953.15,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6080-TCMYC,0.6545027699597884,0,Tier 2 - Medium Risk (Pop-up Promo),0,40,81.2,3292.3,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1587-FKLZB,0.609773058513708,1,Tier 2 - Medium Risk (Pop-up Promo),1,66,99.5,6822.15,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
1816-FLZDK,0.6425183007250799,0,Tier 2 - Medium Risk (Pop-up Promo),0,1,29.15,29.15,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1833-TCXKK,0.6932631085610831,0,Tier 2 - Medium Risk (Pop-up Promo),0,45,107.75,4882.8,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2672-OJQZP,0.5908008952832311,0,Tier 2 - Medium Risk (Pop-up Promo),0,1,44.75,44.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5136-RGMZO,0.5030250591264471,0,Tier 2 - Medium Risk (Pop-up Promo),0,31,71.05,2168.15,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
6173-GOLSU,0.6249476192598108,0,Tier 2 - Medium Risk (Pop-up Promo),1,67,94.65,6079.0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
3567-PQTSO,0.5289086942138864,0,Tier 2 - Medium Risk (Pop-up Promo),0,53,105.25,5576.3,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
3197-ARFOY,0.6682446542410826,0,Tier 2 - Medium Risk (Pop-up Promo),1,19,105.0,2007.25,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
1550-LOAHA,0.5712763282121202,1,Tier 2 - Medium Risk (Pop-up Promo),0,32,84.15,2585.95,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7504-UWHNB,0.678813536029835,0,Tier 2 - Medium Risk (Pop-up Promo),0,25,69.75,1729.35,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8757-TFHHJ,0.563804374511358,0,Tier 2 - Medium Risk (Pop-up Promo),0,1,49.8,49.8,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3540-RZJYU,0.6959977443109542,1,Tier 2 - Medium Risk (Pop-up Promo),0,15,86.2,1270.2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0322-CHQRU,0.6659210270761116,1,Tier 2 - Medium Risk (Pop-up Promo),0,2,45.35,89.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3569-EDBPQ,0.6477623424764746,0,Tier 2 - Medium Risk (Pop-up Promo),0,24,84.35,1938.05,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
5133-POWUA,0.6678565887516177,0,Tier 2 - Medium Risk (Pop-up Promo),0,1,45.8,45.8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4840-ORQXB,0.6849231935154277,0,Tier 2 - Medium Risk (Pop-up Promo),1,56,104.75,5841.35,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
8455-HIRAQ,0.5294214906509155,0,Tier 2 - Medium Risk (Pop-up Promo),0,8,44.45,369.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2720-FVBQP,0.6260990577816309,0,Tier 2 - Medium Risk (Pop-up Promo),0,6,48.95,273.25,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
6048-QBXKL,0.6858499073812118,0,Tier 2 - Medium Risk (Pop-up Promo),1,2,56.55,118.25,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0013-MHZWF,0.5671531142660309,0,Tier 2 - Medium Risk (Pop-up Promo),0,9,69.4,571.45,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
4829-AUOAX,0.6344599650850367,1,Tier 2 - Medium Risk (Pop-up Promo),0,46,96.05,4399.5,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
7876-BEUTG,0.6120029718586332,0,Tier 2 - Medium Risk (Pop-up Promo),0,15,48.8,720.1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4329-YPDDQ,0.6307816564852765,0,Tier 2 - Medium Risk (Pop-up Promo),0,20,108.2,2203.7,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
5934-TSSAU,0.6129558340071686,0,Tier 2 - Medium Risk (Pop-up Promo),0,23,75.3,1702.9,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
5301-GAUUY,0.6436650938499693,1,Tier 2 - Medium Risk (Pop-up Promo),0,32,80.35,2596.15,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5600-PDUJF,0.5389058524381546,0,Tier 2 - Medium Risk (Pop-up Promo),0,6,49.5,312.7,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0823-HSCDJ,0.5533463670211634,1,Tier 2 - Medium Risk (Pop-up Promo),1,52,49.15,2550.9,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4983-CLMLV,0.5925065046596812,0,Tier 2 - Medium Risk (Pop-up Promo),0,52,102.7,5138.1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False
7055-HNEOJ,0.559133821961102,0,Tier 2 - Medium Risk (Pop-up Promo),0,3,55.8,154.55,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
7129-ACFOG,0.6804936631214146,0,Tier 2 - Medium Risk (Pop-up Promo),0,5,53.8,283.95,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3207-OYBWH,0.596642434849998,1,Tier 2 - Medium Risk (Pop-up Promo),1,57,95.25,5427.05,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
5438-QMDDL,0.545235541136021,0,Tier 2 - Medium Risk (Pop-up Promo),0,19,59.8,1130.85,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
6664-FPDAC,0.5181797735872505,1,Tier 2 - Medium Risk (Pop-up Promo),1,56,111.95,6418.9,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0310-MVLET,0.6499722941409322,1,Tier 2 - Medium Risk (Pop-up Promo),0,61,99.15,6010.05,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
6711-VTNRE,0.6757964541480449,1,Tier 2 - Medium Risk (Pop-up Promo),0,36,87.55,3078.1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
3627-FHKBK,0.6674367423221264,1,Tier 2 - Medium Risk (Pop-up Promo),0,1,75.3,75.3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2070-FNEXE,0.6384804670513197,1,Tier 2 - Medium Risk (Pop-up Promo),1,7,76.45,503.6,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5651-YLPRD,0.674985247782711,0,Tier 2 - Medium Risk (Pop-up Promo),0,32,86.1,2723.75,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2190-BCXEC,0.5428525379170724,0,Tier 2 - Medium Risk (Pop-up Promo),0,40,78.85,3126.85,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1559-DTODC,0.6080598796859112,0,Tier 2 - Medium Risk (Pop-up Promo),0,19,25.15,468.35,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0265-PSUAE,0.6067919141285801,0,Tier 2 - Medium Risk (Pop-up Promo),0,16,100.7,1522.7,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
2988-PLAHS,0.6600316268864229,0,Tier 2 - Medium Risk (Pop-up Promo),0,3,69.95,220.45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
3524-WQDSG,0.6870917217421285,0,Tier 2 - Medium Risk (Pop-up Promo),0,43,99.3,4209.95,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
8601-QACRS,0.6820887678101076,1,Tier 2 - Medium Risk (Pop-up Promo),0,5,50.6,249.95,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1357-BIJKI,0.6102664418977751,0,Tier 2 - Medium Risk (Pop-up Promo),0,50,98.25,4858.7,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
2101-RANCD,0.611030289593481,0,Tier 2 - Medium Risk (Pop-up Promo),0,55,73.1,4144.9,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
